cod_estab,nombre,tipo,comuna,cod_comuna,region,servicio_salud,zona,inscritos_60,bajo_control_65,deteccion,ef_registro,deficit,score,prioridad,lat,lon
202040,,,,,Los Ríos,Servicio de Salud Los Rios,,0,,,-2.248,2.248,0,Baja,,
202194,,,,,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,,0,,,-2.172,2.172,0,Baja,,
102300,Centro de Salud Familiar Cirujano Aguirre,Centro de Salud Familiar (CESFAM),Iquique,01101,Tarapacá,Servicio de Salud Tarapacá,,9169,10,0.015580449651777,0.607,0,0,Baja,-20.22626,-70.13466
102301,Centro de Salud Familiar Cirujano Videla,Centro de Salud Familiar (CESFAM),Iquique,01101,Tarapacá,Servicio de Salud Tarapacá,,7448,4,,3.021,0,0,Baja,-20.20964,-70.14367
102302,Centro de Salud Familiar Cirujano Guzmán,Centro de Salud Familiar (CESFAM),Iquique,01101,Tarapacá,Servicio de Salud Tarapacá,,7338,0,,1.732,0,0,Baja,-20.23686,-70.13644
102306,Centro de Salud Familiar Sur de Iquique,Centro de Salud Familiar (CESFAM),Iquique,01101,Tarapacá,Servicio de Salud Tarapacá,,9351,8,0.0122217639060757,1.075,0,0,Baja,-20.25017,-70.12809
102412,Posta de Salud Rural Chanavayita,Posta de Salud Rural (PSR),Iquique,01101,Tarapacá,Servicio de Salud Tarapacá,,329,0,,0.223,0,0,Baja,-20.70232,-70.18737
102305,Centro de Salud Familiar Pedro Pulgar Melgarejo,Centro de Salud Familiar (CESFAM),Alto Hospicio,01107,Tarapacá,Servicio de Salud Tarapacá,urbano,7123,0,,2.456,0,0,Baja,-20.26501,-70.10063
102307,Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez,Centro de Salud Familiar (CESFAM),Alto Hospicio,01107,Tarapacá,Servicio de Salud Tarapacá,urbano,3003,2,,2.456,0,0,Baja,-20.28711,-70.10386
200557,Centro de Salud Familiar Dr. Yandry Añazco Montero,Centro de Salud Familiar (CESFAM),Alto Hospicio,01107,Tarapacá,Servicio de Salud Tarapacá,urbano,2131,4,,2.456,0,0,Baja,-20.27781,-70.08402
102303,Centro de Salud Familiar Pozo Almonte,Centro de Salud Familiar (CESFAM),Pozo Almonte,01401,Tarapacá,Servicio de Salud Tarapacá,mixto,1897,8,0.0602455004141878,2.612,0,0,Baja,-20.26129,-69.78268
102309,Centro de Salud Familiar Camiña,Centro de Salud Familiar (CESFAM),Camiña,01402,Tarapacá,Servicio de Salud Tarapacá,rural,89,0,,0.218,0,0,Baja,-19.31296,-69.42739
102408,Posta de Salud Rural Moquella,Posta de Salud Rural (PSR),Camiña,01402,Tarapacá,Servicio de Salud Tarapacá,rural,71,0,,0.558,0,0,Baja,-19.35076,-69.5144
102415,Posta de Salud Rural Cariquima,Posta de Salud Rural (PSR),Colchane,01403,Tarapacá,Servicio de Salud Tarapacá,rural,56,0,,1.02,0,0,Baja,-19.4692,-68.64482
102308,Centro de Salud Familiar Dr. Amador Neghme Rodríguez,Centro de Salud Familiar (CESFAM),Huara,01404,Tarapacá,Servicio de Salud Tarapacá,rural,388,1,,1.588,0,0,Baja,-19.99547,-69.76884
102400,Posta de Salud Rural Pisagua,Posta de Salud Rural (PSR),Huara,01404,Tarapacá,Servicio de Salud Tarapacá,rural,35,0,,0.925,0,0,Baja,-19.59649,-70.21126
102402,Posta de Salud Rural Tarapacá,Posta de Salud Rural (PSR),Huara,01404,Tarapacá,Servicio de Salud Tarapacá,rural,36,0,,0.07,0,0,Baja,-19.92334,-69.51023
200474,Posta de Salud Rural Pachica,Posta de Salud Rural (PSR),Huara,01404,Tarapacá,Servicio de Salud Tarapacá,rural,23,0,,1.588,0,0,Baja,-19.86584,-69.43253
102304,Centro de Salud Familiar Dr. Juan Márquez Vismarra,Centro de Salud Familiar (CESFAM),Pica,01405,Tarapacá,Servicio de Salud Tarapacá,rural,1434,9,0.0896592946802152,3.476,0,0,Baja,-20.48937173,-69.33389651
103300,Centro de Salud Familiar Norte de Antofagasta,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,7884,76,0.137711096615206,2.786,0,0,Baja,-23.59692,-70.38053
103301,Centro de Salud Familiar Antonio Rendic (Ex Cautín),Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,5895,19,0.046043862837756,0.776,0,0,Baja,-23.61557,-70.38295
103302,Centro de Salud Familiar Corvallis,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,7253,31,0.0610584782651514,2.786,0,0,Baja,-23.62895,-70.38022
103303,Centro de Salud Familiar Centro Sur de Antofagasta,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,12429,29,0.03333218394768,2.786,0,0,Baja,-23.66716,-70.40338
103304,Centro de Salud Familiar Juan Pablo II de Antofagasta,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,6363,19,0.0426573269571855,2.786,0,0,Baja,-23.58193,-70.3812
103308,Centro de Salud Familiar Central Oriente de Antofagasta,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,4756,24,0.0720893908446474,0.776,0,0,Baja,-23.65102,-70.38557
200450,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Antofagasta,02101,Antofagasta,Servicio de Salud Antofagasta,,2777,5,0.0257214877308504,0.776,0,0,Baja,-23.58717,-70.3763
103305,Centro de Salud Familiar Central de Calama,Centro de Salud Familiar (CESFAM),Calama,02201,Antofagasta,Servicio de Salud Antofagasta,,5695,6,0.0150507964379782,3.325,0,0,Baja,-22.45922,-68.93024
103306,Centro de Salud Familiar Montt,Centro de Salud Familiar (CESFAM),Calama,02201,Antofagasta,Servicio de Salud Antofagasta,,4576,46,0.143606393606394,2.096,0,0,Baja,-22.44255,-68.92742
103307,Centro de Salud Familiar Alemania de Calama,Centro de Salud Familiar (CESFAM),Calama,02201,Antofagasta,Servicio de Salud Antofagasta,,5017,0,,3.325,0,0,Baja,-22.45451,-68.93982
103312,Centro de Salud Familiar Norponiente,Centro de Salud Familiar (CESFAM),Calama,02201,Antofagasta,Servicio de Salud Antofagasta,,1728,0,,2.096,0,0,Baja,-22.43891,-68.9356
103410,Posta de Salud Rural Chiu-Chiu,Posta de Salud Rural (PSR),Calama,02201,Antofagasta,Servicio de Salud Antofagasta,,159,0,,0.268,0,0,Baja,-22.34247,-68.6497
103311,Centro de Salud Familiar San Pedro Atacama,Centro de Salud Familiar (CESFAM),San Pedro de Atacama,02203,Antofagasta,Servicio de Salud Antofagasta,rural,1184,0,,3.029,0,0,Baja,-22.91066,-68.19927
103403,Posta de Salud Rural Toconao,Posta de Salud Rural (PSR),San Pedro de Atacama,02203,Antofagasta,Servicio de Salud Antofagasta,rural,173,0,,3.029,0,0,Baja,-23.189834,-68.005229
104302,Centro de Salud Familiar Juan Martínez,Centro de Salud Familiar (CESFAM),Copiapó,03101,Atacama,Servicio de Salud Atacama,,3259,11,0.0482181212466576,0.77,0,0,Baja,-27.36075,-70.34532
104303,Centro de Salud Familiar Pedro León Gallo,Centro de Salud Familiar (CESFAM),Copiapó,03101,Atacama,Servicio de Salud Atacama,,3788,7,0.0263991552270327,1.887,0,0,Baja,-27.3596,-70.32636
104304,Centro de Salud Familiar Rosario-Palomar,Centro de Salud Familiar (CESFAM),Copiapó,03101,Atacama,Servicio de Salud Atacama,,3051,12,0.0561876668071358,3.15,0,0,Baja,-27.38332,-70.33549
104306,Centro de Salud Familiar Manuel Rodríguez,Centro de Salud Familiar (CESFAM),Copiapó,03101,Atacama,Servicio de Salud Atacama,,4270,2,,0.046,0,0,Baja,-27.37562,-70.3158
104301,Centro de Salud Familiar Rosario Corvalán,Centro de Salud Familiar (CESFAM),Caldera,03102,Atacama,Servicio de Salud Atacama,mixto,4228,6,0.0202730098661981,3.176,0,0,Baja,-27.07367,-70.82495
104701,Centro Comunitario de Salud Familiar Orfelia Lavín,Centro Comunitario de Salud Familiar (CECOSF),Caldera,03102,Atacama,Servicio de Salud Atacama,mixto,117,1,,0.803,0,0,Baja,-27.07382,-70.80882
104308,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Tierra Amarilla,03103,Atacama,Servicio de Salud Atacama,mixto,2594,1,,1.344,0,0,Baja,-27.46876,-70.26674
104309,Centro de Salud Familiar Dr. Luis Herrera,Centro de Salud Familiar (CESFAM),Chañaral,03201,Atacama,Servicio de Salud Atacama,urbano,2684,9,0.0479029167553758,1.959,0,0,Baja,-26.33715,-70.61511
104311,Centro de Salud Familiar El Salvador,Centro de Salud Familiar (CESFAM),Diego de Almagro,03202,Atacama,Servicio de Salud Atacama,urbano,1625,0,,1.057,0,0,Baja,-26.25326,-69.62221
104313,Centro de Salud Familiar Estación,Centro de Salud Familiar (CESFAM),Vallenar,03301,Atacama,Servicio de Salud Atacama,mixto,3968,7,0.0252016129032258,4.415,0,0,Baja,-28.57223,-70.76447
104316,Centro de Salud Familiar Baquedano,Centro de Salud Familiar (CESFAM),Vallenar,03301,Atacama,Servicio de Salud Atacama,mixto,2243,1,,1.277,0,0,Baja,-28.57807,-70.74488
104317,Centro de Salud Familiar Joan Crawford Astudillo,Centro de Salud Familiar (CESFAM),Vallenar,03301,Atacama,Servicio de Salud Atacama,mixto,2790,0,,3.354,0,0,Baja,-28.59047,-70.7583
104322,Centro de Salud Familiar Alto del Carmen,Centro de Salud Familiar (CESFAM),Alto del Carmen,03302,Atacama,Servicio de Salud Atacama,rural,1313,4,,1.023,0,0,Baja,-28.7585,-70.48712
104403,Posta de Salud Rural San Félix,Posta de Salud Rural (PSR),Alto del Carmen,03302,Atacama,Servicio de Salud Atacama,rural,0,1,,-1.494,1.494,0,Baja,-28.93266,-70.46238
104404,Posta de Salud Rural El Tránsito,Posta de Salud Rural (PSR),Alto del Carmen,03302,Atacama,Servicio de Salud Atacama,rural,0,1,,-1.494,1.494,0,Baja,-28.87648,-70.28055
104314,Centro de Salud Familiar Freirina,Centro de Salud Familiar (CESFAM),Freirina,03303,Atacama,Servicio de Salud Atacama,mixto,1758,3,,1.6,0,0,Baja,-28.50927,-71.07472
104319,Centro de Salud Familiar Juan Verdaguer,Centro de Salud Familiar (CESFAM),Huasco,03304,Atacama,Servicio de Salud Atacama,mixto,1402,2,,0.339,0,0,Baja,-28.46876,-71.21784
104416,Posta de Salud Rural Jeremías Cortés,Posta de Salud Rural (PSR),Huasco,03304,Atacama,Servicio de Salud Atacama,mixto,339,0,,0.83,0,0,Baja,-28.47191,-71.1806
105300,Centro de Salud Familiar Cardenal Caro,Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,11195,0,,3.469,0,0,Baja,-29.933,-71.25839
105301,Centro de Salud Familiar Las Compañías,Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,5833,2,,3.469,0,0,Baja,-29.87829,-71.24509
105302,Centro de Salud Familiar Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,7332,2,,3.469,0,0,Baja,-29.91626,-71.21862
105313,Centro de Salud Familiar Dr. Emilio Schaffhauser,Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,10954,2,,3.469,0,0,Baja,-29.90574,-71.24967
105319,Centro de Salud Familiar Cardenal Raúl Silva Henríquez de La Serena,Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,5322,22,0.0590540613088527,3.469,0,0,Baja,-29.88142,-71.22459
105325,Centro de Salud Familiar Juan Pablo II (La Serena),Centro de Salud Familiar (CESFAM),La Serena,04101,Coquimbo,Servicio de Salud Coquimbo,,3798,1,,3.469,0,0,Baja,-29.86831,-71.23022
105303,Centro de Salud Familiar San Juan,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,7952,76,0.13653348663409,2.895,0,0,Baja,-29.97543,-71.3255
105304,Centro de Salud Familiar Santa Cecilia,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,6428,11,0.0244466174771091,1.579,0,0,Baja,-29.95113,-71.34284
105305,Centro de Salud Familiar Tierras Blancas,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,8421,2,,0.06,0,0,Baja,-29.96232,-71.25584
105321,Centro de Salud Familiar Tongoy,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,2590,1,,1.579,0,0,Baja,-30.25794,-71.4914
105323,Centro de Salud Familiar Dr. Sergio Aguilar Delgado,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,11621,37,0.0454841604484492,2.895,0,0,Baja,-29.97047,-71.33618
200494,Centro de Salud Familiar El Sauce,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,3402,5,0.0209960527420845,2.895,0,0,Baja,-29.99588,-71.33631
200607,Centro de Salud Familiar Lila Cortés Godoy,Centro de Salud Familiar (CESFAM),Coquimbo,04102,Coquimbo,Servicio de Salud Coquimbo,,2750,2,,2.895,0,0,Baja,-29.95617,-71.24645
105314,Centro de Salud Familiar La Higuera,Centro de Salud Familiar (CESFAM),La Higuera,04104,Coquimbo,Servicio de Salud Coquimbo,rural,134,0,,0.398,0,0,Baja,-29.506922,-71.200171
105306,Centro de Salud Familiar Jaime Thompson Rodríguez,Centro de Salud Familiar (CESFAM),Paiguano,04105,Coquimbo,Servicio de Salud Coquimbo,rural,127,5,0.562429696287964,1.348,0,0,Baja,-30.02524,-70.51765
105475,Posta de Salud Rural Horcón (Paiguano),Posta de Salud Rural (PSR),Paiguano,04105,Coquimbo,Servicio de Salud Coquimbo,rural,531,0,,0.122,0,0,Baja,-30.1914,-70.48264
105469,Posta de Salud Rural El Tambo (Vicuña),Posta de Salud Rural (PSR),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,428,0,,0.799,0,0,Baja,-30.03249,-70.77771
105471,Posta de Salud Rural Peralillo Vicuña,Posta de Salud Rural (PSR),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,549,0,,1.137,0,0,Baja,-30.04167,-70.6673
105473,Posta de Salud Rural Talcuna,Posta de Salud Rural (PSR),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,303,2,,1.515,0,0,Baja,-29.95338,-70.9668
105474,Posta de Salud Rural Chapilca,Posta de Salud Rural (PSR),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,98,0,,1.137,0,0,Baja,-29.8993,-70.52039
105509,Posta de Salud Rural Gualliguaica,Posta de Salud Rural (PSR),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,94,1,,0.152,0,0,Baja,-30.00506,-70.81594
200538,Centro de Salud Familiar San Isidro Calingasta,Centro de Salud Familiar (CESFAM),Vicuña,04106,Coquimbo,Servicio de Salud Coquimbo,mixto,426,1,,2.596,0,0,Baja,-30.02432,-70.69385
105326,Centro de Salud Familiar Villa San Rafael de Rozas,Centro de Salud Familiar (CESFAM),Illapel,04201,Coquimbo,Servicio de Salud Coquimbo,mixto,1383,20,0.206590228282202,0.903,0,0,Baja,-31.63863,-71.1915
105443,Posta de Salud Rural Cárcamo,Posta de Salud Rural (PSR),Illapel,04201,Coquimbo,Servicio de Salud Coquimbo,mixto,246,2,,1.887,0,0,Baja,-31.59001,-71.06787
105444,Posta de Salud Rural Huintil,Posta de Salud Rural (PSR),Illapel,04201,Coquimbo,Servicio de Salud Coquimbo,mixto,182,0,,1.887,0,0,Baja,-31.576468,-70.997226
105485,Posta de Salud Rural Plan de Hornos,Posta de Salud Rural (PSR),Illapel,04201,Coquimbo,Servicio de Salud Coquimbo,mixto,225,1,,0.169,0,0,Baja,-31.41102,-71.08642
200366,Centro de Salud Familiar Urbano de Illapel,Centro de Salud Familiar (CESFAM),Illapel,04201,Coquimbo,Servicio de Salud Coquimbo,mixto,4192,9,0.0306706652126499,4.374,0,0,Baja,-31.63826,-71.17765
105309,Centro de Salud Familiar Canela,Centro de Salud Familiar (CESFAM),Canela,04202,Coquimbo,Servicio de Salud Coquimbo,rural,2847,1,,5.508,0,0,Baja,-31.39972,-71.45891
105450,Posta de Salud Rural Mincha Norte,Posta de Salud Rural (PSR),Canela,04202,Coquimbo,Servicio de Salud Coquimbo,rural,37,0,,0.972,0,0,Baja,-31.58758,-71.44482
105484,Posta de Salud Rural Huentelauquén,Posta de Salud Rural (PSR),Canela,04202,Coquimbo,Servicio de Salud Coquimbo,rural,89,0,,0.225,0,0,Baja,-31.57357,-71.53567
105478,Posta de Salud Rural Caimanes,Posta de Salud Rural (PSR),Los Vilos,04203,Coquimbo,Servicio de Salud Coquimbo,mixto,1297,2,,0.983,0,0,Baja,-31.9319,-71.13638
105479,Posta de Salud Rural Guangualí,Posta de Salud Rural (PSR),Los Vilos,04203,Coquimbo,Servicio de Salud Coquimbo,mixto,87,0,,0.32,0,0,Baja,-32.13317,-71.37398
105480,Posta de Salud Rural Quilimarí,Posta de Salud Rural (PSR),Los Vilos,04203,Coquimbo,Servicio de Salud Coquimbo,mixto,540,4,,2.449,0,0,Baja,-32.11623,-71.4908
105511,Posta de Salud Rural Los Cóndores,Posta de Salud Rural (PSR),Los Vilos,04203,Coquimbo,Servicio de Salud Coquimbo,mixto,71,1,,-0.003,0.003,0,Baja,-32.1097,-71.31295
105453,Posta de Salud Rural Tranquilla,Posta de Salud Rural (PSR),Salamanca,04204,Coquimbo,Servicio de Salud Coquimbo,rural,296,0,,1.186,0,0,Baja,-31.89829,-70.68231
105455,Centro de Salud Familiar  Valle Alto,Centro de Salud Familiar (CESFAM),Salamanca,04204,Coquimbo,Servicio de Salud Coquimbo,rural,432,0,,0.301,0,0,Baja,-31.88142,-70.72591
105456,Posta de Salud Rural Llimpo,Posta de Salud Rural (PSR),Salamanca,04204,Coquimbo,Servicio de Salud Coquimbo,rural,140,0,,1.533,0,0,Baja,-31.84678,-70.84303
105501,Posta de Salud Rural Arboleda Grande,Posta de Salud Rural (PSR),Salamanca,04204,Coquimbo,Servicio de Salud Coquimbo,rural,408,3,,0.791,0,0,Baja,-31.73906,-70.94812
105322,Centro de Salud Familiar Marcos Macuada,Centro de Salud Familiar (CESFAM),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,6397,12,0.0267982759775788,4.818,0,0,Baja,-30.59808,-71.19537
105324,Centro de Salud Familiar Sotaquí,Centro de Salud Familiar (CESFAM),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,1412,0,,0.687,0,0,Baja,-30.63609,-71.11613
105507,Posta de Salud Rural Huamalata,Posta de Salud Rural (PSR),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,393,0,,1.08,0,0,Baja,-30.57271,-71.16698
105510,Posta de Salud Rural Recoleta,Posta de Salud Rural (PSR),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,375,0,,1.08,0,0,Baja,-30.49951,-71.15145
105723,Centro Comunitario de Salud Familiar Limarí,Centro Comunitario de Salud Familiar (CECOSF),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,932,4,,1.08,0,0,Baja,-30.59089,-71.18346
200258,Centro Comunitario de Salud Familiar Los Copihues,Centro Comunitario de Salud Familiar (CECOSF),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,645,0,,0.687,0,0,Baja,-30.628084,-71.218841
200367,Centro Comunitario de Salud Familiar Colonia Limarí,Centro Comunitario de Salud Familiar (CECOSF),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,705,0,,0.198,0,0,Baja,-30.6371,-71.28243
200569,Centro de Salud Familiar Fray Jorge,Centro de Salud Familiar (CESFAM),Ovalle,04301,Coquimbo,Servicio de Salud Coquimbo,mixto,3853,3,,4.818,0,0,Baja,-30.61058,-71.20201
105434,Posta de Salud Rural San Marcos (Combarbalá),Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,30,3,,0.008,0,0,Baja,-30.95475,-71.06854
105441,Posta de Salud Rural Manquehua,Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,68,0,,0.744,0,0,Baja,-30.95004,-71.1892
105459,Posta de Salud Rural Barrancas,Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,22,1,,0.008,0,0,Baja,-31.10772,-70.90864
105460,Centro Comunitario de Salud Familiar Cogotí 18,Centro Comunitario de Salud Familiar (CECOSF),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,72,0,,1.64,0,0,Baja,-31.08926,-70.95419
105461,Posta de Salud Rural El Huacho,Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,35,0,,0.008,0,0,Baja,-31.03102,-71.17905
105463,Posta de Salud Rural Quilitapia,Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,57,1,,1.989,0,0,Baja,-31.11807,-71.15932
105464,Posta de Salud Rural La Ligua,Posta de Salud Rural (PSR),Combarbalá,04302,Coquimbo,Servicio de Salud Coquimbo,rural,35,0,,0.744,0,0,Baja,-31.04073,-71.0401
105307,Centro de Salud Familiar Monte Patria,Centro de Salud Familiar (CESFAM),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,2824,54,0.273168757588021,4.103,0,0,Baja,-30.69616,-70.95824
105311,Centro de Salud Familiar Chañaral Alto,Centro de Salud Familiar (CESFAM),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,1093,3,,1.938,0,0,Baja,-30.8864,-71.01516
105312,Centro de Salud Familiar Carén,Centro de Salud Familiar (CESFAM),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,1215,1,,1.564,0,0,Baja,-30.84967,-70.76993
105318,Centro de Salud Familiar El Palqui,Centro de Salud Familiar (CESFAM),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,1628,19,0.166725166725167,1.226,0,0,Baja,-30.76716,-70.94378
105428,Posta de Salud Rural Huatulame,Posta de Salud Rural (PSR),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,142,1,,0.579,0,0,Baja,-30.836939,-70.978271
105431,Posta de Salud Rural Pedregal,Posta de Salud Rural (PSR),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,55,1,,0.235,0,0,Baja,-30.85388,-70.70622
105435,Posta de Salud Rural Tulahuén,Posta de Salud Rural (PSR),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,146,3,,0.903,0,0,Baja,-30.96555,-70.76918
105489,Posta de Salud Rural Ramadas de Tulahuén,Posta de Salud Rural (PSR),Monte Patria,04303,Coquimbo,Servicio de Salud Coquimbo,rural,66,2,,0.579,0,0,Baja,-31.017037,-70.580623
105308,Centro de Salud Familiar Punitaqui,Centro de Salud Familiar (CESFAM),Punitaqui,04304,Coquimbo,Servicio de Salud Coquimbo,rural,3191,0,,3.452,0,0,Baja,-30.83337,-71.25529
105310,Centro de Salud Familiar Pichasca,Centro de Salud Familiar (CESFAM),Río Hurtado,04305,Coquimbo,Servicio de Salud Coquimbo,rural,529,0,,1.053,0,0,Baja,-30.396416,-70.872092
105409,Posta de Salud Rural El Chañar,Posta de Salud Rural (PSR),Río Hurtado,04305,Coquimbo,Servicio de Salud Coquimbo,rural,68,0,,0.302,0,0,Baja,-30.29391,-70.62973
105410,Posta de Salud Rural Hurtado,Posta de Salud Rural (PSR),Río Hurtado,04305,Coquimbo,Servicio de Salud Coquimbo,rural,144,0,,0.302,0,0,Baja,-30.27885,-70.67802
106300,Centro de Salud Familiar Placeres,Centro de Salud Familiar (CESFAM),Valparaíso,05101,Valparaíso,Servicio de Salud Valparaíso San Antonio,,5152,7,0.0194099378881988,2.339,0,0,Baja,-33.04558,-71.58349
106301,Centro de Salud Familiar Esperanza,Centro de Salud Familiar (CESFAM),Valparaíso,05101,Valparaíso,Servicio de Salud Valparaíso San Antonio,,2952,13,0.0629113433991483,0.19,0,0,Baja,-33.03356,-71.5826
